id,seller_id,category_id,title,description,price,condition_level,cover_image,status,delivery_options,create_time,update_time
1864,306,14,宠物用品商品_1864,这是一个测试商品，编号1864，属于宠物用品分类。,5.0,1,/uploads/product/cover_7.jpg,ON_SALE,EXPRESS,2026-08-11 03:42:42,2026-08-16 12:07:42
1865,131,13,交通工具商品_1865,这是一个测试商品，编号1865，属于交通工具分类。,200.0,5,/uploads/product/cover_6.jpg,ON_SALE,EXPRESS,2026-08-02 09:00:42,2026-08-13 12:08:42
1866,813,3,日用百货商品_1866,这是一个测试商品，编号1866，属于日用百货分类。,1.0,2,/uploads/product/cover_11.jpg,ON_SALE,MEETUP,2026-08-14 15:20:42,2026-08-11 20:07:42
1867,155,4,运动户外商品_1867,这是一个测试商品，编号1867，属于运动户外分类。,5.0,5,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-02 21:10:42,2026-08-12 08:23:42
1868,683,3,日用百货商品_1868,这是一个测试商品，编号1868，属于日用百货分类。,8.0,1,/uploads/product/cover_18.jpg,ON_SALE,MEETUP,2026-08-09 22:13:42,2026-08-15 20:49:42
1869,97,9,游戏动漫商品_1869,这是一个测试商品，编号1869，属于游戏动漫分类。,50.0,1,/uploads/product/cover_15.jpg,ON_SALE,MEETUP,2026-07-28 18:04:42,2026-08-14 22:30:42
1870,435,7,文具办公商品_1870,这是一个测试商品，编号1870，属于文具办公分类。,3.0,2,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-07-28 09:25:42,2026-08-15 02:51:42
1871,666,3,日用百货商品_1871,这是一个测试商品，编号1871，属于日用百货分类。,100.0,4,/uploads/product/cover_11.jpg,ON_SALE,EXPRESS,2026-07-31 10:34:42,2026-08-16 12:43:42
1872,701,10,家居家电商品_1872,这是一个测试商品，编号1872，属于家居家电分类。,25.0,1,/uploads/product/cover_6.jpg,ON_SALE,EXPRESS,2026-07-28 10:54:42,2026-08-15 03:32:42
1873,224,11,图书小说商品_1873,这是一个测试商品，编号1873，属于图书小说分类。,2.0,2,/uploads/product/cover_4.jpg,ON_SALE,EXPRESS,2026-08-10 14:10:42,2026-08-13 19:34:42
1874,130,12,乐器音响商品_1874,这是一个测试商品，编号1874，属于乐器音响分类。,12.0,3,/uploads/product/cover_14.jpg,ON_SALE,MEETUP,2026-08-13 00:15:42,2026-08-14 17:03:42
1875,826,1,教材教辅商品_1875,这是一个测试商品，编号1875，属于教材教辅分类。,100.0,3,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-08-02 01:52:42,2026-08-13 16:47:42
1876,718,6,零食饮料商品_1876,这是一个测试商品，编号1876，属于零食饮料分类。,3.0,2,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-07 01:17:42,2026-08-16 02:33:42
1877,164,4,运动户外商品_1877,这是一个测试商品，编号1877，属于运动户外分类。,60.0,5,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-15 20:51:42,2026-08-14 15:38:42
1878,602,8,美妆护肤商品_1878,这是一个测试商品，编号1878，属于美妆护肤分类。,12.0,4,/uploads/product/cover_14.jpg,ON_SALE,MEETUP,2026-07-29 16:40:42,2026-08-12 19:50:42
1879,419,8,美妆护肤商品_1879,这是一个测试商品，编号1879，属于美妆护肤分类。,2.0,4,/uploads/product/cover_12.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-31 13:47:42,2026-08-13 15:02:42
1880,582,11,图书小说商品_1880,这是一个测试商品，编号1880，属于图书小说分类。,1.0,3,/uploads/product/cover_19.jpg,ON_SALE,EXPRESS,2026-08-16 14:19:42,2026-08-14 01:01:42
1881,270,4,运动户外商品_1881,这是一个测试商品，编号1881，属于运动户外分类。,200.0,3,/uploads/product/cover_11.jpg,ON_SALE,MEETUP,2026-08-01 05:00:42,2026-08-13 16:09:42
1882,903,15,手工艺品商品_1882,这是一个测试商品，编号1882，属于手工艺品分类。,100.0,5,/uploads/product/cover_18.jpg,ON_SALE,MEETUP,2026-08-05 22:34:42,2026-08-15 18:59:42
1883,938,12,乐器音响商品_1883,这是一个测试商品，编号1883，属于乐器音响分类。,10.0,5,/uploads/product/cover_3.jpg,ON_SALE,EXPRESS,2026-08-04 23:33:42,2026-08-12 19:27:42
1884,528,3,日用百货商品_1884,这是一个测试商品，编号1884，属于日用百货分类。,80.0,2,/uploads/product/cover_19.jpg,ON_SALE,EXPRESS,2026-08-05 00:07:42,2026-08-15 06:04:42
1885,16,10,家居家电商品_1885,这是一个测试商品，编号1885，属于家居家电分类。,20.0,3,/uploads/product/cover_3.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-02 18:29:42,2026-08-13 15:20:42
1886,794,11,图书小说商品_1886,这是一个测试商品，编号1886，属于图书小说分类。,1.0,2,/uploads/product/cover_14.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-31 03:21:42,2026-08-16 04:47:42
1887,1,1,教材教辅商品_1887,这是一个测试商品，编号1887，属于教材教辅分类。,30.0,2,/uploads/product/cover_7.jpg,ON_SALE,EXPRESS,2026-07-30 15:51:42,2026-08-15 18:07:42
1888,935,7,文具办公商品_1888,这是一个测试商品，编号1888，属于文具办公分类。,8.0,4,/uploads/product/cover_14.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-02 13:54:42,2026-08-14 22:27:42
1889,229,13,交通工具商品_1889,这是一个测试商品，编号1889，属于交通工具分类。,200.0,3,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 07:29:42,2026-08-13 18:26:42
1890,656,10,家居家电商品_1890,这是一个测试商品，编号1890，属于家居家电分类。,20.0,1,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-08-06 03:04:42,2026-08-14 12:18:42
1891,418,8,美妆护肤商品_1891,这是一个测试商品，编号1891，属于美妆护肤分类。,25.0,1,/uploads/product/cover_11.jpg,ON_SALE,MEETUP,2026-08-04 04:43:42,2026-08-12 11:51:42
1892,402,12,乐器音响商品_1892,这是一个测试商品，编号1892，属于乐器音响分类。,150.0,5,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-06 10:28:42,2026-08-11 22:21:42
1893,508,12,乐器音响商品_1893,这是一个测试商品，编号1893，属于乐器音响分类。,100.0,1,/uploads/product/cover_12.jpg,ON_SALE,EXPRESS,2026-07-31 05:21:42,2026-08-16 17:01:42
1894,165,4,运动户外商品_1894,这是一个测试商品，编号1894，属于运动户外分类。,1.0,1,/uploads/product/cover_5.jpg,ON_SALE,EXPRESS,2026-08-11 05:02:42,2026-08-13 14:35:42
1895,279,13,交通工具商品_1895,这是一个测试商品，编号1895，属于交通工具分类。,25.0,5,/uploads/product/cover_2.jpg,ON_SALE,EXPRESS,2026-08-15 00:35:42,2026-08-12 17:36:42
1896,15,13,交通工具商品_1896,这是一个测试商品，编号1896，属于交通工具分类。,15.0,3,/uploads/product/cover_13.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-05 23:05:42,2026-08-12 19:55:42
1897,42,2,电子数码商品_1897,这是一个测试商品，编号1897，属于电子数码分类。,5.0,5,/uploads/product/cover_2.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-02 12:22:42,2026-08-12 08:39:42
1898,402,15,手工艺品商品_1898,这是一个测试商品，编号1898，属于手工艺品分类。,12.0,2,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-01 09:40:42,2026-08-13 00:41:42
1899,840,9,游戏动漫商品_1899,这是一个测试商品，编号1899，属于游戏动漫分类。,10.0,5,/uploads/product/cover_9.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 15:19:42,2026-08-12 08:19:42
1900,388,2,电子数码商品_1900,这是一个测试商品，编号1900，属于电子数码分类。,25.0,5,/uploads/product/cover_8.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-13 12:55:42,2026-08-14 09:47:42
1901,955,11,图书小说商品_1901,这是一个测试商品，编号1901，属于图书小说分类。,120.0,3,/uploads/product/cover_6.jpg,ON_SALE,MEETUP,2026-08-14 15:50:42,2026-08-11 22:53:42
1902,202,10,家居家电商品_1902,这是一个测试商品，编号1902，属于家居家电分类。,2.0,3,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-08-07 13:13:42,2026-08-12 09:51:42
1903,846,6,零食饮料商品_1903,这是一个测试商品，编号1903，属于零食饮料分类。,50.0,5,/uploads/product/cover_15.jpg,ON_SALE,EXPRESS,2026-07-27 19:03:42,2026-08-12 17:09:42
1904,700,13,交通工具商品_1904,这是一个测试商品，编号1904，属于交通工具分类。,100.0,2,/uploads/product/cover_8.jpg,ON_SALE,EXPRESS,2026-07-29 20:27:42,2026-08-13 04:31:42
1905,874,1,教材教辅商品_1905,这是一个测试商品，编号1905，属于教材教辅分类。,8.0,4,/uploads/product/cover_6.jpg,ON_SALE,EXPRESS,2026-07-31 00:35:42,2026-08-16 12:06:42
1906,972,1,教材教辅商品_1906,这是一个测试商品，编号1906，属于教材教辅分类。,200.0,2,/uploads/product/cover_19.jpg,ON_SALE,EXPRESS,2026-08-01 01:42:42,2026-08-12 04:37:42
1907,298,1,教材教辅商品_1907,这是一个测试商品，编号1907，属于教材教辅分类。,80.0,5,/uploads/product/cover_4.jpg,ON_SALE,EXPRESS,2026-08-10 05:40:42,2026-08-14 20:07:42
1908,583,11,图书小说商品_1908,这是一个测试商品，编号1908，属于图书小说分类。,80.0,5,/uploads/product/cover_15.jpg,ON_SALE,EXPRESS,2026-08-16 13:31:42,2026-08-13 11:23:42
1909,171,8,美妆护肤商品_1909,这是一个测试商品，编号1909，属于美妆护肤分类。,5.0,1,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-07-30 16:20:42,2026-08-14 15:41:42
1910,229,2,电子数码商品_1910,这是一个测试商品，编号1910，属于电子数码分类。,20.0,4,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-08-15 08:27:42,2026-08-13 06:02:42
1911,464,2,电子数码商品_1911,这是一个测试商品，编号1911，属于电子数码分类。,25.0,5,/uploads/product/cover_5.jpg,ON_SALE,EXPRESS,2026-07-30 01:17:42,2026-08-15 17:00:42
1912,234,15,手工艺品商品_1912,这是一个测试商品，编号1912，属于手工艺品分类。,10.0,2,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-08-06 04:38:42,2026-08-16 07:23:42
1913,640,4,运动户外商品_1913,这是一个测试商品，编号1913，属于运动户外分类。,50.0,1,/uploads/product/cover_7.jpg,ON_SALE,MEETUP,2026-08-16 06:27:42,2026-08-13 02:25:42
1914,114,5,服装鞋帽商品_1914,这是一个测试商品，编号1914，属于服装鞋帽分类。,50.0,5,/uploads/product/cover_16.jpg,ON_SALE,EXPRESS,2026-08-11 06:35:42,2026-08-14 04:51:42
1915,194,5,服装鞋帽商品_1915,这是一个测试商品，编号1915，属于服装鞋帽分类。,3.0,5,/uploads/product/cover_14.jpg,ON_SALE,MEETUP,2026-08-07 20:32:42,2026-08-15 20:08:42
1916,317,4,运动户外商品_1916,这是一个测试商品，编号1916，属于运动户外分类。,1.0,4,/uploads/product/cover_12.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-05 04:09:42,2026-08-14 09:12:42
1917,831,9,游戏动漫商品_1917,这是一个测试商品，编号1917，属于游戏动漫分类。,60.0,2,/uploads/product/cover_11.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-02 22:02:42,2026-08-12 00:52:42
1918,725,14,宠物用品商品_1918,这是一个测试商品，编号1918，属于宠物用品分类。,20.0,5,/uploads/product/cover_12.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-13 15:35:42,2026-08-13 02:58:42
1919,256,9,游戏动漫商品_1919,这是一个测试商品，编号1919，属于游戏动漫分类。,100.0,3,/uploads/product/cover_3.jpg,ON_SALE,MEETUP,2026-08-02 05:37:42,2026-08-13 03:53:42
1920,665,1,教材教辅商品_1920,这是一个测试商品，编号1920，属于教材教辅分类。,2.0,4,/uploads/product/cover_18.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-28 01:43:42,2026-08-11 19:42:42
1921,70,5,服装鞋帽商品_1921,这是一个测试商品，编号1921，属于服装鞋帽分类。,100.0,4,/uploads/product/cover_11.jpg,ON_SALE,EXPRESS,2026-08-15 13:07:42,2026-08-13 08:23:42
1922,976,1,教材教辅商品_1922,这是一个测试商品，编号1922，属于教材教辅分类。,8.0,2,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-05 06:43:42,2026-08-15 12:06:42
1923,554,4,运动户外商品_1923,这是一个测试商品，编号1923，属于运动户外分类。,30.0,3,/uploads/product/cover_20.jpg,ON_SALE,MEETUP,2026-08-12 10:06:42,2026-08-14 04:52:42
1924,348,6,零食饮料商品_1924,这是一个测试商品，编号1924，属于零食饮料分类。,15.0,3,/uploads/product/cover_16.jpg,ON_SALE,EXPRESS,2026-08-12 06:43:42,2026-08-12 01:55:42
1925,844,13,交通工具商品_1925,这是一个测试商品，编号1925，属于交通工具分类。,80.0,2,/uploads/product/cover_9.jpg,ON_SALE,EXPRESS,2026-08-12 04:50:42,2026-08-13 15:13:42
1926,538,13,交通工具商品_1926,这是一个测试商品，编号1926，属于交通工具分类。,3.0,2,/uploads/product/cover_17.jpg,ON_SALE,EXPRESS,2026-08-03 23:56:42,2026-08-12 19:39:42
1927,493,12,乐器音响商品_1927,这是一个测试商品，编号1927，属于乐器音响分类。,8.0,2,/uploads/product/cover_7.jpg,ON_SALE,EXPRESS,2026-08-01 18:42:42,2026-08-12 07:14:42
1928,286,9,游戏动漫商品_1928,这是一个测试商品，编号1928，属于游戏动漫分类。,25.0,4,/uploads/product/cover_6.jpg,ON_SALE,MEETUP,2026-07-31 15:19:42,2026-08-15 15:05:42
1929,626,3,日用百货商品_1929,这是一个测试商品，编号1929，属于日用百货分类。,30.0,5,/uploads/product/cover_9.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 20:41:42,2026-08-15 02:07:42
1930,714,14,宠物用品商品_1930,这是一个测试商品，编号1930，属于宠物用品分类。,5.0,4,/uploads/product/cover_6.jpg,ON_SALE,MEETUP,2026-08-08 21:18:42,2026-08-13 19:49:42
1931,934,6,零食饮料商品_1931,这是一个测试商品，编号1931，属于零食饮料分类。,60.0,3,/uploads/product/cover_11.jpg,ON_SALE,MEETUP,2026-08-08 16:02:42,2026-08-11 23:45:42
1932,326,15,手工艺品商品_1932,这是一个测试商品，编号1932，属于手工艺品分类。,120.0,5,/uploads/product/cover_8.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-08 18:52:42,2026-08-15 07:30:42
1933,231,4,运动户外商品_1933,这是一个测试商品，编号1933，属于运动户外分类。,5.0,2,/uploads/product/cover_17.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-03 03:43:42,2026-08-13 21:36:42
1934,892,5,服装鞋帽商品_1934,这是一个测试商品，编号1934，属于服装鞋帽分类。,5.0,4,/uploads/product/cover_19.jpg,ON_SALE,EXPRESS,2026-08-04 07:27:42,2026-08-16 05:02:42
1935,813,10,家居家电商品_1935,这是一个测试商品，编号1935，属于家居家电分类。,60.0,4,/uploads/product/cover_5.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 14:06:42,2026-08-14 17:22:42
1936,428,14,宠物用品商品_1936,这是一个测试商品，编号1936，属于宠物用品分类。,50.0,5,/uploads/product/cover_14.jpg,ON_SALE,EXPRESS,2026-08-06 06:37:42,2026-08-15 09:27:42
1937,396,11,图书小说商品_1937,这是一个测试商品，编号1937，属于图书小说分类。,10.0,5,/uploads/product/cover_18.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-10 18:19:42,2026-08-15 07:21:42
1938,450,9,游戏动漫商品_1938,这是一个测试商品，编号1938，属于游戏动漫分类。,50.0,5,/uploads/product/cover_10.jpg,ON_SALE,MEETUP,2026-08-01 21:42:42,2026-08-13 12:51:42
1939,407,4,运动户外商品_1939,这是一个测试商品，编号1939，属于运动户外分类。,80.0,1,/uploads/product/cover_18.jpg,ON_SALE,MEETUP,2026-08-04 17:49:42,2026-08-13 13:08:42
1940,404,9,游戏动漫商品_1940,这是一个测试商品，编号1940，属于游戏动漫分类。,30.0,1,/uploads/product/cover_8.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 09:17:42,2026-08-16 02:03:42
1941,830,13,交通工具商品_1941,这是一个测试商品，编号1941，属于交通工具分类。,200.0,4,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-13 22:50:42,2026-08-13 11:39:42
1942,874,14,宠物用品商品_1942,这是一个测试商品，编号1942，属于宠物用品分类。,100.0,1,/uploads/product/cover_8.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-14 20:11:42,2026-08-16 06:29:42
1943,241,7,文具办公商品_1943,这是一个测试商品，编号1943，属于文具办公分类。,3.0,2,/uploads/product/cover_5.jpg,ON_SALE,EXPRESS,2026-08-08 07:02:42,2026-08-14 09:51:42
1944,298,9,游戏动漫商品_1944,这是一个测试商品，编号1944，属于游戏动漫分类。,5.0,3,/uploads/product/cover_15.jpg,ON_SALE,EXPRESS,2026-08-04 14:45:42,2026-08-12 07:51:42
1945,783,11,图书小说商品_1945,这是一个测试商品，编号1945，属于图书小说分类。,20.0,1,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-07-31 05:50:42,2026-08-16 06:09:42
1946,793,12,乐器音响商品_1946,这是一个测试商品，编号1946，属于乐器音响分类。,8.0,1,/uploads/product/cover_2.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 18:37:42,2026-08-13 00:54:42
1947,653,8,美妆护肤商品_1947,这是一个测试商品，编号1947，属于美妆护肤分类。,20.0,3,/uploads/product/cover_20.jpg,ON_SALE,EXPRESS,2026-08-06 12:23:42,2026-08-12 14:57:42
1948,843,15,手工艺品商品_1948,这是一个测试商品，编号1948，属于手工艺品分类。,3.0,2,/uploads/product/cover_10.jpg,ON_SALE,MEETUP,2026-08-14 18:29:42,2026-08-12 22:24:42
1949,559,5,服装鞋帽商品_1949,这是一个测试商品，编号1949，属于服装鞋帽分类。,120.0,3,/uploads/product/cover_16.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-12 16:28:42,2026-08-14 17:00:42
1950,182,3,日用百货商品_1950,这是一个测试商品，编号1950，属于日用百货分类。,150.0,2,/uploads/product/cover_17.jpg,ON_SALE,EXPRESS,2026-08-10 07:38:42,2026-08-14 18:26:42
1951,79,11,图书小说商品_1951,这是一个测试商品，编号1951，属于图书小说分类。,15.0,1,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-28 02:32:42,2026-08-16 13:40:42
1952,678,6,零食饮料商品_1952,这是一个测试商品，编号1952，属于零食饮料分类。,5.0,1,/uploads/product/cover_14.jpg,ON_SALE,MEETUP,2026-08-02 15:39:42,2026-08-12 08:41:42
1953,953,11,图书小说商品_1953,这是一个测试商品，编号1953，属于图书小说分类。,100.0,2,/uploads/product/cover_4.jpg,ON_SALE,MEETUP,2026-08-14 10:26:42,2026-08-12 08:33:42
1954,262,3,日用百货商品_1954,这是一个测试商品，编号1954，属于日用百货分类。,15.0,5,/uploads/product/cover_18.jpg,ON_SALE,EXPRESS,2026-08-11 09:07:42,2026-08-12 13:45:42
1955,6,9,游戏动漫商品_1955,这是一个测试商品，编号1955，属于游戏动漫分类。,50.0,5,/uploads/product/cover_3.jpg,ON_SALE,MEETUP,2026-08-11 17:23:42,2026-08-11 21:33:42
1956,143,14,宠物用品商品_1956,这是一个测试商品，编号1956，属于宠物用品分类。,20.0,4,/uploads/product/cover_13.jpg,ON_SALE,EXPRESS,2026-08-16 15:03:42,2026-08-15 05:17:42
1957,441,6,零食饮料商品_1957,这是一个测试商品，编号1957，属于零食饮料分类。,50.0,1,/uploads/product/cover_11.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-31 19:41:42,2026-08-15 10:08:42
1958,941,4,运动户外商品_1958,这是一个测试商品，编号1958，属于运动户外分类。,15.0,5,/uploads/product/cover_10.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-15 11:03:42,2026-08-15 07:53:42
1959,760,8,美妆护肤商品_1959,这是一个测试商品，编号1959，属于美妆护肤分类。,50.0,3,/uploads/product/cover_20.jpg,ON_SALE,MEETUP,2026-08-12 11:20:42,2026-08-15 02:37:42
1960,303,13,交通工具商品_1960,这是一个测试商品，编号1960，属于交通工具分类。,10.0,2,/uploads/product/cover_16.jpg,ON_SALE,EXPRESS,2026-08-04 07:39:42,2026-08-14 23:18:42
1961,607,3,日用百货商品_1961,这是一个测试商品，编号1961，属于日用百货分类。,150.0,5,/uploads/product/cover_12.jpg,ON_SALE,EXPRESS,2026-07-31 18:43:42,2026-08-15 18:22:42
1962,421,14,宠物用品商品_1962,这是一个测试商品，编号1962，属于宠物用品分类。,150.0,1,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-02 22:40:42,2026-08-15 00:14:42
1963,48,6,零食饮料商品_1963,这是一个测试商品，编号1963，属于零食饮料分类。,60.0,1,/uploads/product/cover_11.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-07 21:23:42,2026-08-12 21:49:42
1964,343,14,宠物用品商品_1964,这是一个测试商品，编号1964，属于宠物用品分类。,5.0,3,/uploads/product/cover_4.jpg,ON_SALE,EXPRESS,2026-08-12 12:26:42,2026-08-13 13:49:42
1965,61,8,美妆护肤商品_1965,这是一个测试商品，编号1965，属于美妆护肤分类。,10.0,3,/uploads/product/cover_10.jpg,ON_SALE,MEETUP,2026-08-01 00:11:42,2026-08-15 00:49:42
1966,709,8,美妆护肤商品_1966,这是一个测试商品，编号1966，属于美妆护肤分类。,15.0,1,/uploads/product/cover_16.jpg,ON_SALE,MEETUP,2026-08-16 18:43:42,2026-08-14 07:30:42
1967,541,12,乐器音响商品_1967,这是一个测试商品，编号1967，属于乐器音响分类。,60.0,3,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-08-05 20:56:42,2026-08-13 12:25:42
1968,301,10,家居家电商品_1968,这是一个测试商品，编号1968，属于家居家电分类。,150.0,4,/uploads/product/cover_13.jpg,ON_SALE,MEETUP,2026-08-16 04:47:42,2026-08-15 06:31:42
1969,748,13,交通工具商品_1969,这是一个测试商品，编号1969，属于交通工具分类。,10.0,3,/uploads/product/cover_16.jpg,ON_SALE,MEETUP,2026-08-13 14:55:42,2026-08-12 15:21:42
1970,2,7,文具办公商品_1970,这是一个测试商品，编号1970，属于文具办公分类。,80.0,5,/uploads/product/cover_20.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-30 22:46:42,2026-08-14 14:05:42
1971,547,1,教材教辅商品_1971,这是一个测试商品，编号1971，属于教材教辅分类。,200.0,3,/uploads/product/cover_7.jpg,ON_SALE,EXPRESS,2026-08-09 07:48:42,2026-08-13 18:47:42
1972,406,8,美妆护肤商品_1972,这是一个测试商品，编号1972，属于美妆护肤分类。,1.0,4,/uploads/product/cover_12.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-03 05:20:42,2026-08-14 00:56:42
1973,53,11,图书小说商品_1973,这是一个测试商品，编号1973，属于图书小说分类。,80.0,1,/uploads/product/cover_14.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-04 03:22:42,2026-08-16 04:35:42
1974,154,14,宠物用品商品_1974,这是一个测试商品，编号1974，属于宠物用品分类。,150.0,5,/uploads/product/cover_3.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-06 11:24:42,2026-08-13 10:45:42
1975,625,4,运动户外商品_1975,这是一个测试商品，编号1975，属于运动户外分类。,60.0,5,/uploads/product/cover_8.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-09 23:07:42,2026-08-14 11:17:42
1976,376,12,乐器音响商品_1976,这是一个测试商品，编号1976，属于乐器音响分类。,30.0,4,/uploads/product/cover_2.jpg,ON_SALE,EXPRESS,2026-07-30 07:43:42,2026-08-14 23:04:42
1977,573,15,手工艺品商品_1977,这是一个测试商品，编号1977，属于手工艺品分类。,12.0,2,/uploads/product/cover_10.jpg,ON_SALE,EXPRESS,2026-08-16 16:50:42,2026-08-13 23:04:42
1978,617,14,宠物用品商品_1978,这是一个测试商品，编号1978，属于宠物用品分类。,25.0,3,/uploads/product/cover_15.jpg,ON_SALE,MEETUP,2026-08-07 19:24:42,2026-08-14 21:00:42
1979,670,14,宠物用品商品_1979,这是一个测试商品，编号1979，属于宠物用品分类。,12.0,4,/uploads/product/cover_2.jpg,ON_SALE,MEETUP,2026-07-28 23:53:42,2026-08-12 05:26:42
1980,547,10,家居家电商品_1980,这是一个测试商品，编号1980，属于家居家电分类。,15.0,3,/uploads/product/cover_12.jpg,ON_SALE,MEETUP,2026-08-06 00:25:42,2026-08-13 11:16:42
1981,395,13,交通工具商品_1981,这是一个测试商品，编号1981，属于交通工具分类。,20.0,1,/uploads/product/cover_7.jpg,ON_SALE,EXPRESS,2026-08-08 18:34:42,2026-08-13 11:57:42
1982,919,9,游戏动漫商品_1982,这是一个测试商品，编号1982，属于游戏动漫分类。,3.0,5,/uploads/product/cover_4.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-30 19:54:42,2026-08-14 15:10:42
1983,691,15,手工艺品商品_1983,这是一个测试商品，编号1983，属于手工艺品分类。,25.0,3,/uploads/product/cover_14.jpg,ON_SALE,EXPRESS,2026-08-08 12:53:42,2026-08-12 19:57:42
1984,166,15,手工艺品商品_1984,这是一个测试商品，编号1984，属于手工艺品分类。,20.0,5,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-08-02 16:12:42,2026-08-13 00:18:42
1985,104,6,零食饮料商品_1985,这是一个测试商品，编号1985，属于零食饮料分类。,3.0,5,/uploads/product/cover_15.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-09 05:40:42,2026-08-14 16:48:42
1986,33,9,游戏动漫商品_1986,这是一个测试商品，编号1986，属于游戏动漫分类。,150.0,3,/uploads/product/cover_15.jpg,ON_SALE,EXPRESS,2026-08-03 03:56:42,2026-08-16 14:31:42
1987,336,12,乐器音响商品_1987,这是一个测试商品，编号1987，属于乐器音响分类。,25.0,2,/uploads/product/cover_18.jpg,ON_SALE,"MEETUP,EXPRESS",2026-07-30 14:02:42,2026-08-12 15:45:42
1988,870,13,交通工具商品_1988,这是一个测试商品，编号1988，属于交通工具分类。,25.0,5,/uploads/product/cover_20.jpg,ON_SALE,EXPRESS,2026-07-30 02:32:42,2026-08-15 10:19:42
1989,979,10,家居家电商品_1989,这是一个测试商品，编号1989，属于家居家电分类。,15.0,4,/uploads/product/cover_1.jpg,ON_SALE,EXPRESS,2026-07-31 09:49:42,2026-08-13 21:20:42
1990,798,15,手工艺品商品_1990,这是一个测试商品，编号1990，属于手工艺品分类。,1.0,3,/uploads/product/cover_7.jpg,ON_SALE,MEETUP,2026-08-09 17:10:42,2026-08-14 12:26:42
1991,921,4,运动户外商品_1991,这是一个测试商品，编号1991，属于运动户外分类。,8.0,1,/uploads/product/cover_17.jpg,ON_SALE,MEETUP,2026-08-05 00:30:42,2026-08-13 18:24:42
1992,842,7,文具办公商品_1992,这是一个测试商品，编号1992，属于文具办公分类。,20.0,5,/uploads/product/cover_9.jpg,ON_SALE,MEETUP,2026-07-29 19:56:42,2026-08-16 10:08:42
1993,313,1,教材教辅商品_1993,这是一个测试商品，编号1993，属于教材教辅分类。,5.0,1,/uploads/product/cover_9.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-02 07:29:42,2026-08-16 14:40:42
1994,793,1,教材教辅商品_1994,这是一个测试商品，编号1994，属于教材教辅分类。,20.0,4,/uploads/product/cover_10.jpg,ON_SALE,"MEETUP,EXPRESS",2026-08-01 23:24:42,2026-08-15 00:29:42
